,0,1,2
reprimand,5.916399999999999e-07,r>r|ɛ1>e|p>p|r>r|ɪ0>i|m>m|æ2>a|n>n|d>d,
reprimanded,3.9443000000000007e-07,r>r|ɛ1>e|p>p|r>r|ɪ0>i|m>m|æ2>a|n>n|d>d|ɪ0>e|d>d,
reprimands,1.9721e-07,r>r|ɛ1>e|p>p|r>r|ɪ0>i|m>m|æ2>a|n>n|d>d|z>s,
reprint,1.9721e-07,r>r|i0>e|p>p|r>r|ɪ1>i|n>n|t>t,
reprinted,3.9443000000000007e-07,r>r|i0>e|p>p|r>r|ɪ1>i|n>n|t>t|ɪ0>e|d>d,
reproach,9.0719e-06,r>r|i0>e|p>p|r>r|oʊ1>oa|tʃ>ch,
reprobate,1.1833e-06,r>r|ɛ1>e|p>p|r>r|ɔ0>o|b>b|eɪ0>a|t>te,
reproduce,7.888600000000001e-07,r>r|i2>e|p>p|r>r|ʌ0>o|d>d|u1>u|s>ce,
reproducing,5.916399999999999e-07,r>r|i2>e|p>p|r>r|ʌ0>o|d>d|u1>u|s>c|ɪ0>i|ŋ>ng,
reproductions,3.9443000000000007e-07,r>r|i2>e|p>p|r>r|ʌ0>o|d>d|ʌ1>u|k>c|ʃ>ti|ʌ0>o|n>n|z>s,
reptile,2.7610000000000003e-06,r>r|ɛ1>e|p>p|t>t|aɪ0>i|l>le,
reptiles,5.916399999999999e-07,r>r|ɛ1>e|p>p|t>t|aɪ0>i|l>le|z>s,
republic,1.3805000000000002e-06,r>r|i0>e|p>p|ʌ1>u|b>b|l>l|ɪ0>i|k>c,
republican,3.9443000000000007e-07,r>r|ɪ0>e|p>p|ʌ1>u|b>b|l>l|ɪ0>i|k>c|ʌ0>a|n>n,
republicans,5.916399999999999e-07,r>r|ɪ0>e|p>p|ʌ1>u|b>b|l>l|ɪ0>i|k>c|ʌ0>a|n>n|z>s,
republics,1.9721e-07,r>r|i0>e|p>p|ʌ1>u|b>b|l>l|ɪ0>i|k>c|s>s,
repulse,1.1833e-06,r>r|i0>e|p>p|ʌ1>u|l>l|s>se,
repulsed,1.1833e-06,r>r|i0>e|p>p|ʌ1>u|l>l|s>se|t>d,
repulsive,1.9721e-06,r>r|i0>e|p>p|ʌ1>u|l>l|s>s|ɪ0>i|v>ve,
reputable,9.860700000000002e-07,r>r|ɛ1>e|p>p|j;ʌ0>u|t>t|ʌ0>a|b>b|ʌ0;l>le,
reputation,1.3805e-05,r>r|ɛ2>e|p>p|j;ʌ0>u|t>t|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
reputations,1.9721e-07,r>r|ɛ2>e|p>p|j;ʌ0>u|t>t|eɪ1>a|ʃ>ti|ʌ0>o|n>n|z>s,
repute,1.5777000000000002e-06,r>r|i0>e|p>p|j;u1>u|t>te,
reputed,2.5638e-06,r>r|ɪ0>e|p>p|j;u1>u|t>t|ɪ0>e|d>d,
request,2.0708000000000002e-05,r>r|ɪ0>e|k>q|w>u|ɛ1>e|s>s|t>t,
requested,5.1276e-06,r>r|ɪ0>e|k>q|w>u|ɛ1>e|s>s|t>t|ɪ0>e|d>d,
requesting,1.9721e-07,r>r|ɪ0>e|k>q|w>u|ɛ1>e|s>s|t>t|ɪ0>i|ŋ>ng,
requests,1.7749000000000002e-06,r>r|ɪ0>e|k>q|w>u|ɛ1>e|s>s|t>t|s>s,
requiem,3.9443000000000007e-07,r>r|ɛ1>e|k>q|w>u|i0>i|ɛ0>e|m>m,
require,7.4941e-06,r>r|ɪ0>e|k>q|w>u|aɪ1>i|ɝ0>re,
required,1.3213e-05,r>r|i0>e|k>q|w>u|aɪ1>i|r>re|d>d,
requirements,1.1833e-06,r>r|ɪ0>e|k>q|w>u|aɪ1>i|r>re|m>m|ɛ0>e|n>n|t>t|s>s,
requires,2.9582e-06,r>r|i0>e|k>q|w>u|aɪ1>i|ɝ0>re|z>s,
requiring,9.860700000000002e-07,r>r|i0>e|k>q|w>u|aɪ1>i|r>r|ɪ0>i|ŋ>ng,
requisite,5.916399999999999e-07,r>r|ɛ1>e|k>q|w>u|ɪ0>i|z>s|ɪ0>i|t>te,
requisitioned,1.9721e-07,r>r|ɛ2>e|k>q|w>u|ɪ0>i|z>s|ɪ1>i|ʃ>ti|ʌ0>o|n>n|d>ed,
reread,7.888600000000001e-07,r>r|i1>e|r>r|i1>ea|d>d,
res,1.9721e-07,r>r|eɪ1>e|z>s,
rescue,1.8933e-05,r>r|ɛ1>e|s>s|k>c|j;u0>ue,
rescued,9.4663e-06,r>r|ɛ1>e|s>s|k>c|j;u0>ue|d>d,
rescuer,5.916399999999999e-07,r>r|ɛ1>e|s>s|k>c|j;u2>u|ɝ0>er,
rescuers,7.888600000000001e-07,r>r|ɛ1>e|s>s|k>c|j;u2>u|ɝ0>er|z>s,
rescues,1.9721e-07,r>r|ɛ1>e|s>s|k>c|j;u2>ue|z>s,
rescuing,1.5777000000000002e-06,r>r|ɛ1>e|s>s|k>c|j;u0>u|ɪ0>i|ŋ>ng,
research,3.9443000000000007e-07,r>r|i1>e|s>s|ɝ0>ear|tʃ>ch,
researches,1.5777000000000002e-06,r>r|i0>e|s>s|ɝ1>ear|tʃ>ch|ɪ0>e|z>s,
resemblance,8.283e-06,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|l>l|ʌ0>a|n>n|s>ce,
resemblances,1.9721e-07,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|l>l|ʌ0>a|n>n|s>c|ɛ0>e|z>s,
resemble,4.3387e-06,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|ʌ0;l>le,
resembled,6.7053e-06,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|ʌ0;l>le|d>d,
resembles,1.9721e-07,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|ʌ0;l>le|z>s,
resembling,2.7610000000000003e-06,r>r|i0>e|z>s|ɛ1>e|m>m|b>b|l>l|ɪ0>i|ŋ>ng,
resent,7.0997e-06,r>r|i0>e|z>s|ɛ1>e|n>n|t>t,
resented,1.1635999999999998e-05,r>r|i0>e|z>s|ɛ1>e|n>n|t>t|ɛ0>e|d>d,
resentful,3.1554000000000003e-06,r>r|ɪ0>e|z>s|ɛ1>e|n>n|t>t|f>f|ʌ0>u|l>l,
resenting,1.3805000000000002e-06,r>r|i0>e|z>s|ɛ1>e|n>n|t>t|ɪ0>i|ŋ>ng,
resentment,8.6774e-06,r>r|ɪ0>e|z>s|ɛ1>e|n>n|t>t|m>m|ɛ0>e|n>n|t>t,
resentments,1.9721e-07,r>r|ɪ0>e|z>s|ɛ1>e|n>n|t>t|m>m|ɛ0>e|n>n|t>t|s>s,
resents,1.9721e-07,r>r|ɪ0>e|z>s|ɛ1>e|n>n|t>t|s>s,
reservation,9.860700000000002e-07,r>r|ɛ2>e|z>s|ɝ0>er|v>v|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
reservations,3.9443000000000007e-07,r>r|ɛ2>e|z>s|ɝ0>er|v>v|eɪ1>a|ʃ>ti|ʌ0>o|n>n|z>s,
reserve,8.8747e-06,r>r|i0>e|z>s|ɝ1>er|v>ve,
reserved,5.522000000000001e-06,r>r|i0>e|z>s|ɝ1>er|v>ve|d>d,
reserving,5.916399999999999e-07,r>r|i0>e|z>s|ɝ1>er|v>v|ɪ0>i|ŋ>ng,
reservoir,5.916399999999999e-07,r>r|ɛ1>e|z>s|ɝ0>er|v>v|w>o|ɑ2>i|r>r,
reservoirs,5.916399999999999e-07,r>r|ɛ1>e|z>s|ɝ0>er|v>v|w>o|ɑ2>i|r>r|z>s,
resettled,1.9721e-07,r>r|i0>e|s>s|ɛ1>e|t>tt|ʌ0;l>le|d>d,
reside,1.9721e-07,r>r|i0>e|z>s|aɪ1>i|d>de,
resided,7.888600000000001e-07,r>r|ɪ0>e|z>s|aɪ1>i|d>d|ɪ0>e|d>d,
residence,5.522000000000001e-06,r>r|ɛ1>e|z>s|ɪ0>i|d>d|ɛ0>e|n>n|s>ce,
residences,9.860700000000002e-07,r>r|ɛ1>e|z>s|ɪ0>i|d>d|ɛ0>e|n>n|s>c|ɪ0>e|z>s,
resident,5.916399999999999e-07,r>r|ɛ1>e|z>s|ɪ0>i|d>d|ɛ0>e|n>n|t>t,
residential,1.9721e-07,r>r|ɛ2>e|z>s|ɪ0>i|d>d|ɛ1>e|n>n|tʃ>ti|ʌ0>a|l>l,
residents,1.9721e-07,r>r|ɛ1>e|z>s|ɪ0>i|d>d|ɛ0>e|n>n|t>t|s>s,
resides,1.9721e-07,r>r|i0>e|z>s|aɪ1>i|d>de|z>s,
residing,3.9443000000000007e-07,r>r|i0>e|z>s|aɪ1>i|d>d|ɪ0>i|ŋ>ng,
residue,1.9721e-07,r>r|ɛ1>e|z>s|ɪ0>i|d>d|u2>ue,
resign,2.9582e-06,r>r|i0>e|s>s|aɪ1>ig|n>n,
resignation,5.9164e-06,r>r|ɛ2>e|z>s|ɪ0>i|g>g|n>n|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
resigned,1.1833e-05,r>r|i0>e|s>s|aɪ1>ig|n>n|d>ed,
resigning,5.916399999999999e-07,r>r|i0>e|s>s|aɪ1>ig|n>n|ɪ0>i|ŋ>ng,
resigns,1.9721e-07,r>r|i0>e|s>s|aɪ1>ig|n>n|z>s,
resilient,1.9721e-07,r>r|ɪ0>e|z>s|ɪ1>i|l>l|j>i|ɛ0>e|n>n|t>t,
resin,5.916399999999999e-07,r>r|ɛ1>e|z>s|ɪ0>i|n>n,
resist,2.4257e-05,r>r|i0>e|z>s|ɪ1>i|s>s|t>t,
resistance,5.1276e-06,r>r|i0>e|z>s|ɪ1>i|s>s|t>t|ʌ0>a|n>n|s>ce,
resisted,4.1415e-06,r>r|i0>e|z>s|ɪ1>i|s>s|t>t|ɪ0>e|d>d,
resisting,1.1833e-06,r>r|i0>e|z>s|ɪ1>i|s>s|t>t|ɪ0>i|ŋ>ng,
resists,3.9443000000000007e-07,r>r|i0>e|z>s|ɪ1>i|s>s|t>t|s>s,
resolute,9.269099999999999e-06,r>r|ɛ1>e|z>s|ʌ0>o|l>l|u2>u|t>te,
resolutely,1.5974e-05,r>r|ɛ1>e|s>s|ʌ0>o|l>l|u2>u|t>te|l>l|i0>y,
resolution,1.8144e-05,r>r|ɛ2>e|z>s|ʌ0>o|l>l|u1>u|ʃ>ti|ʌ0>o|n>n,
resolutions,8.283e-06,r>r|ɛ2>e|z>s|ʌ0>o|l>l|u1>u|ʃ>ti|ʌ0>o|n>n|z>s,
resolve,7.6914e-06,r>r|i0>e|z>s|ɑ1>o|l>l|v>ve,
resolved,4.7134e-05,r>r|i0>e|z>s|ɑ1>o|l>l|v>ve|d>d,
resolves,3.9443000000000007e-07,r>r|i0>e|z>s|ɑ1>o|l>l|v>ve|z>s,
resolving,6.3109e-06,r>r|i0>e|z>s|ɑ1>o|l>l|v>v|ɪ0>i|ŋ>ng,
resonant,5.916399999999999e-07,r>r|ɛ1>e|z>s|ʌ0>o|n>n|ʌ0>a|n>n|t>t,
resort,3.1554000000000003e-06,r>r|i0>e|z>s|ɔ1>o|r>r|t>t,
resorted,9.860700000000002e-07,r>r|i0>e|z>s|ɔ1>o|r>r|t>t|ɪ0>e|d>d,
resorting,1.9721e-07,r>r|i0>e|z>s|ɔ1>o|r>r|t>t|ɪ0>i|ŋ>ng,
resorts,5.916399999999999e-07,r>r|i0>e|z>s|ɔ1>o|r>r|t>t|s>s,
resounding,1.9721e-06,r>r|i0>e|s>s|aʊ1>ou|n>n|d>d|ɪ0>i|ŋ>ng,
resource,1.9721e-06,r>r|i1>e|s>s|ɔ0>ou|r>r|s>ce,
resourceful,5.916399999999999e-07,r>r|i0>e|s>s|ɔ1>ou|r>r|s>ce|f>f|ʌ0>u|l>l,
resources,2.9582e-06,r>r|i1>e|s>s|ɔ0>ou|r>r|s>c|ɪ0>e|z>s,
respect,5.4233999999999996e-05,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t,
respectability,7.888600000000001e-07,r>r|i0>e|s>s|p>p|ɛ2>e|k>c|t>t|ʌ0>a|b>b|ɪ1>i|l>l|ɪ0>i|t>t|i0>y,
respectable,2.3074e-05,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|ʌ0>a|b>b|ʌ0;l>le,
respectably,1.5777000000000002e-06,r>r|i0>e|s>s|p>p|ɛ1>e|k>c|t>t|ʌ0>a|b>b|l>l|i0>y,
respected,9.4663e-06,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>e|d>d,
respectful,1.3015999999999999e-05,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|f>f|ʌ0>u|l>l,
respectfully,1.4002e-05,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|f>f|ʌ0>u|l>ll|i0>y,
respecting,7.888600000000001e-07,r>r|i0>e|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>i|ŋ>ng,
respective,2.7610000000000003e-06,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>i|v>ve,
respectively,5.916399999999999e-07,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>i|v>ve|l>l|i0>y,
respects,1.4594000000000001e-05,r>r|ɪ0>e|s>s|p>p|ɛ1>e|k>c|t>t|s>s,
respiration,3.9443000000000007e-07,r>r|ɛ2>e|s>s|p>p|ɝ0>ir|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
respite,1.3805000000000002e-06,r>r|ɛ1>e|s>s|p>p|ɪ0>i|t>te,
resplendent,9.860700000000002e-07,r>r|i0>e|s>s|p>p|l>l|ɛ1>e|n>n|d>d|ɛ0>e|n>n|t>t,
respond,1.5777000000000002e-06,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|d>d,
responded,1.5974e-05,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|d>d|ɪ0>e|d>d,
responding,5.916399999999999e-07,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|d>d|ɪ0>i|ŋ>ng,
responds,3.9443000000000007e-07,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|d>d|z>s,
response,8.8747e-06,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|s>se,
responses,3.9443000000000007e-07,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|s>s|ɪ0>e|z>s,
responsibilities,2.5638e-06,r>r|i0>e|s>s|p>p|ɑ2>o|n>n|s>s|ɪ0>i|b>b|ɪ1>i|l>l|ɪ0>i|t>t|i0>ie|z>s,
responsibility,1.2819e-05,r>r|i0>e|s>s|p>p|ɑ2>o|n>n|s>s|ɪ0>i|b>b|ɪ1>i|l>l|ɪ0>i|t>t|i0>y,
responsible,9.4663e-06,r>r|i0>e|s>s|p>p|ɑ1>o|n>n|s>s|ɪ0>i|b>b|ʌ0;l>le,
responsibly,1.9721e-07,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|s>s|ɪ0>i|b>b|l>l|i0>y,
responsive,1.1833e-06,r>r|ɪ0>e|s>s|p>p|ɑ1>o|n>n|s>s|ɪ0>i|v>ve,
rest,0.00034868,r>r|ɛ1>e|s>s|t>t,
restaurant,7.888600000000001e-07,r>r|ɛ1>e|s>s|t>t|ɝ0>aur|ɑ2>a|n>n|t>t,
restaurants,1.9721e-07,r>r|ɛ1>e|s>s|t>t|ɝ0>aur|ɑ2>a|n>n|t>t|s>s,
rested,3.4513e-05,r>r|ɛ1>e|s>s|t>t|ɪ0>e|d>d,
restful,1.3805000000000002e-06,r>r|ɛ1>e|s>s|t>t|f>f|ʌ0>u|l>l,
resting,2.3469000000000002e-05,r>r|ɛ1>e|s>s|t>t|ɪ0>i|ŋ>ng,
restive,7.888600000000001e-07,r>r|ɛ1>e|s>s|t>t|ɪ0>i|v>ve,
restless,1.7158e-05,r>r|ɛ1>e|s>s|t>t|l>l|ɛ0>e|s>ss,
restlessly,5.9164e-06,r>r|ɛ1>e|s>s|t>t|l>l|ɛ0>e|s>ss|l>l|i0>y,
restlessness,5.916399999999999e-07,r>r|ɛ1>e|s>s|t>t|l>l|ɛ0>e|s>ss|n>n|ɛ0>e|s>ss,
restoration,9.860700000000002e-07,r>r|ɛ2>e|s>s|t>t|ɝ0>or|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
restorative,1.9721e-07,r>r|ɛ0>e|s>s|t>t|ɔ1>o|r>r|ʌ0>a|t>t|ɪ0>i|v>ve,
restore,1.558e-05,r>r|ɪ0>e|s>s|t>t|ɔ1>o|r>re,
restored,2.051e-05,r>r|ɪ0>e|s>s|t>t|ɔ1>o|r>re|d>d,
restores,5.916399999999999e-07,r>r|ɪ0>e|s>s|t>t|ɔ1>o|r>re|z>s,
restoring,2.1694e-06,r>r|ɪ0>e|s>s|t>t|ɔ1>o|r>r|ɪ0>i|ŋ>ng,
restrain,4.9304e-06,r>r|i0>e|s>s|t>t|r>r|eɪ1>ai|n>n,
restrained,4.3387e-06,r>r|i0>e|s>s|t>t|r>r|eɪ1>ai|n>n|d>ed,
restraining,1.1833e-06,r>r|i0>e|s>s|t>t|r>r|eɪ1>ai|n>n|ɪ0>i|ŋ>ng,
restrains,1.9721e-07,r>r|i0>e|s>s|t>t|r>r|eɪ1>ai|n>n|z>s,
restraint,4.1415e-06,r>r|ɪ0>e|s>s|t>t|r>r|eɪ1>ai|n>n|t>t,
restricted,1.9721e-07,r>r|i0>e|s>s|t>t|r>r|ɪ1>i|k>c|t>t|ɪ0>e|d>d,
restrictions,1.9721e-07,r>r|i0>e|s>s|t>t|r>r|ɪ1>i|k>c|ʃ>ti|ʌ0>o|n>n|z>s,
rests,1.5777000000000002e-06,r>r|ɛ1>e|s>s|t>t|s>s,
result,3.0370999999999998e-05,r>r|i0>e|z>s|ʌ1>u|l>l|t>t,
resultant,3.9443000000000007e-07,r>r|i0>e|z>s|ʌ1>u|l>l|t>t|ʌ0>a|n>n|t>t,
resulted,3.1554000000000003e-06,r>r|i0>e|z>s|ʌ1>u|l>l|t>t|ɪ0>e|d>d,
resulting,7.888600000000001e-07,r>r|i0>e|z>s|ʌ1>u|l>l|t>t|ɪ0>i|ŋ>ng,
results,4.5359e-06,r>r|i0>e|z>s|ʌ1>u|l>l|t>t|s>s,
resume,4.1415e-06,r>r|i0>e|z>s|u1>u|m>me,
resumed,1.6763e-05,r>r|i0>e|z>s|u1>u|m>me|d>d,
resuming,7.888600000000001e-07,r>r|i0>e|z>s|u1>u|m>m|ɪ0>i|ŋ>ng,
resurrection,1.9721e-06,r>r|ɛ2>e|z>s|ɝ0>urr|ɛ1>e|k>c|ʃ>ti|ʌ0>o|n>n,
resuscitate,1.9721e-07,r>r|ɪ0>e|s>s|ʌ1>u|s>sc|ɪ0>i|t>t|eɪ2>a|t>te,
retail,1.9721e-07,r>r|i1>e|t>t|eɪ2>ai|l>l,
retain,1.5777000000000002e-06,r>r|ɪ0>e|t>t|eɪ1>ai|n>n,
retained,4.9304e-06,r>r|ɪ0>e|t>t|eɪ1>ai|n>n|d>ed,
retainer,2.5638e-06,r>r|ɪ0>e|t>t|eɪ1>ai|n>n|ɝ0>er,
retainers,1.1833e-06,r>r|ɪ0>e|t>t|eɪ1>ai|n>n|ɝ0>er|z>s,
retaining,1.3805000000000002e-06,r>r|ɪ0>e|t>t|eɪ1>ai|n>n|ɪ0>i|ŋ>ng,
retains,5.916399999999999e-07,r>r|ɪ0>e|t>t|eɪ1>ai|n>n|z>s,
retaliate,1.9721e-07,r>r|ɪ0>e|t>t|æ1>a|l>l|i0>i|eɪ2>a|t>te,
retaliated,1.9721e-07,r>r|ɪ0>e|t>t|æ1>a|l>l|i0>i|eɪ2>a|t>t|ɪ0>e|d>d,
retaliation,1.9721e-07,r>r|i0>e|t>t|æ2>a|l>l|i0>i|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
retaliatory,1.9721e-07,r>r|i0>e|t>t|æ1>a|l>l|j>i|ʌ0>a|t>t|ɔ2>o|r>r|i0>y,
retard,5.916399999999999e-07,r>r|ɪ0>e|t>t|ɑ1>a|r>r|d>d,
retarded,1.9721e-07,r>r|ɪ0>e|t>t|ɑ1>a|r>r|d>d|ɪ0>e|d>d,
retarding,1.9721e-07,r>r|ɪ0>e|t>t|ɑ1>a|r>r|d>d|ɪ0>i|ŋ>ng,
retell,3.9443000000000007e-07,r>r|i0>e|t>t|ɛ1>e|l>ll,
reticence,3.9443000000000007e-07,r>r|ɛ1>e|t>t|ɪ0>i|s>c|ɛ0>e|n>n|s>ce,
reticent,3.9443000000000007e-07,r>r|ɛ1>e|t>t|ɪ0>i|s>c|ɛ0>e|n>n|t>t,
retinue,3.7470999999999997e-06,r>r|ɛ1>e|t>t|ɪ0>i|n>n|u2>ue,
retire,5.719199999999999e-06,r>r|i2>e|t>t|aɪ1>i|ɝ0>re,
retired,2.6427e-05,r>r|ɪ0>e|t>t|aɪ1>i|r>re|d>d,
retirement,9.860700000000002e-07,r>r|ɪ0>e|t>t|aɪ1>i|ɝ0>re|m>m|ɛ0>e|n>n|t>t,
retires,1.9721e-07,r>r|i0>e|t>t|aɪ1>i|ɝ0>re|z>s,
retiring,4.9304e-06,r>r|ɪ0>e|t>t|aɪ1>i|r>r|ɪ0>i|ŋ>ng,
retort,3.3526e-06,r>r|i1>e|t>t|ɔ2>o|r>r|t>t,
retorted,5.2656000000000005e-05,r>r|i0>e|t>t|ɔ1>o|r>r|t>t|ɪ0>e|d>d,
retorts,1.9721e-07,r>r|ɪ0>e|t>t|ɔ1>o|r>r|t>t|s>s,
retrace,7.888600000000001e-07,r>r|i0>e|t>t|r>r|eɪ1>a|s>ce,
retraced,5.916399999999999e-07,r>r|i0>e|t>t|r>r|eɪ1>a|s>ce|t>d,
retracing,1.9721e-07,r>r|i0>e|t>t|r>r|eɪ1>a|s>c|ɪ0>i|ŋ>ng,
retract,1.9721e-07,r>r|i0>e|t>t|r>r|æ1>a|k>c|t>t,
retreat,1.2622e-05,r>r|i0>e|t>t|r>r|i1>ea|t>t,
retreated,4.3387e-06,r>r|i0>e|t>t|r>r|i1>ea|t>t|ɪ0>e|d>d,
retreating,3.9443e-06,r>r|i0>e|t>t|r>r|i1>ea|t>t|ɪ0>i|ŋ>ng,
retreats,1.7749000000000002e-06,r>r|i0>e|t>t|r>r|i1>ea|t>t|s>s,
retrenchment,3.9443000000000007e-07,r>r|i0>e|t>t|r>r|ɛ1>e|n>n|tʃ>ch|m>m|ɛ0>e|n>n|t>t,
retribution,9.860700000000002e-07,r>r|ɛ2>e|t>t|r>r|ɪ0>i|b>b|j;u1>u|ʃ>ti|ʌ0>o|n>n,
retrieving,1.9721e-07,r>r|i0>e|t>t|r>r|i1>ie|v>v|ɪ0>i|ŋ>ng,
retrograde,1.9721e-07,r>r|ɛ1>e|t>t|r>r|ʌ0>o|g>g|r>r|eɪ2>a|d>de,
retrospect,7.888600000000001e-07,r>r|ɛ1>e|t>t|r>r|ʌ0>o|s>s|p>p|ɛ2>e|k>c|t>t,
retrospective,3.9443000000000007e-07,r>r|ɛ2>e|t>t|r>r|ʌ0>o|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>i|v>ve,
retrospectively,1.9721e-07,r>r|ɛ2>e|t>t|r>r|oʊ0>o|s>s|p>p|ɛ1>e|k>c|t>t|ɪ0>i|v>ve|l>l|i0>y,
return,0.00015856,r>r|ɪ0>e|t>t|ɝ1>ur|n>n,
returned,0.0002621,r>r|ɪ0>e|t>t|ɝ1>ur|n>n|d>ed,
returning,2.8399e-05,r>r|ɪ0>e|t>t|ɝ1>ur|n>n|ɪ0>i|ŋ>ng,
returns,7.0997e-06,r>r|ɪ0>e|t>t|ɝ1>ur|n>n|z>s,
reunion,1.1833e-06,r>r|i0>e|u1>u|n>n|j>i|ʌ0>o|n>n,
reunite,1.9721e-07,r>r|i2>e|u0>u|n>n|aɪ1>i|t>te,
reunited,1.9721e-07,r>r|i2>e|u0>u|n>n|aɪ1>i|t>t|ɪ0>e|d>d,
reveal,4.3387e-06,r>r|ɪ0>e|v>v|i1>ea|l>l,
revealed,1.3805e-05,r>r|ɪ0>e|v>v|i1>ea|l>l|d>ed,
revealing,3.1554000000000003e-06,r>r|ɪ0>e|v>v|i1>ea|l>l|ɪ0>i|ŋ>ng,
reveals,3.9443000000000007e-07,r>r|ɪ0>e|v>v|i1>ea|l>l|z>s,
revel,7.0997e-06,r>r|ɛ1>e|v>v|ɛ0>e|l>l,
revelation,5.522000000000001e-06,r>r|ɛ2>e|v>v|ɛ0>e|l>l|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
revelations,1.5777000000000002e-06,r>r|ɛ2>e|v>v|ɛ0>e|l>l|eɪ1>a|ʃ>ti|ʌ0>o|n>n|z>s,
reveled,1.9721e-06,r>r|ɛ1>e|v>ve|ʌ0;l>le|d>d,
reveling,1.3805000000000002e-06,r>r|ɛ1>e|v>v|ɛ0>e|l>l|ɪ0>i|ŋ>ng,
revelry,2.3666e-06,r>r|ɛ1>e|v>v|ɛ0>e|l>l|r>r|i0>y,
revels,3.7470999999999997e-06,r>r|ɛ1>e|v>v|ɛ0>e|l>l|z>s,
revenge,1.203e-05,r>r|i0>e|v>v|ɛ1>e|n>n|dʒ>ge,
revenue,5.916399999999999e-07,r>r|ɛ1>e|v>v|ɛ0>e|n>n|j;u2>ue,
revenues,7.888600000000001e-07,r>r|ɛ1>e|v>v|ɛ0>e|n>n|j;u2>ue|z>s,
reverberate,1.9721e-07,r>r|ɪ0>e|v>v|ɝ1>er|b>b|ɝ0>er|eɪ0>a|t>te,
reverberated,7.888600000000001e-07,r>r|ɪ0>e|v>v|ɝ1>er|b>b|ɝ0>er|eɪ2>a|t>t|ɪ0>e|d>d,
reverberating,5.916399999999999e-07,r>r|ɪ0>e|v>v|ɝ1>er|b>b|ɝ0>er|eɪ2>a|t>t|ɪ0>i|ŋ>ng,
reverberation,5.916399999999999e-07,r>r|i0>e|v>v|ɝ2>er|b>b|ɝ0>er|eɪ1>a|ʃ>ti|ʌ0>o|n>n,
reverberations,5.916399999999999e-07,r>r|ɪ0>e|v>v|ɝ2>er|b>b|ɝ0>er|eɪ1>a|ʃ>ti|ʌ0>o|n>n|z>s,
revere,3.9443000000000007e-07,r>r|ɪ0>e|v>v|ɪ1>e|r>re,
revered,3.9443000000000007e-07,r>r|ɪ0>e|v>v|ɪ1>e|r>re|d>d,
reverence,1.2819e-05,r>r|ɛ1>e|v>v|ɝ0>er|ɛ0>e|n>n|s>ce,
reverend,5.9164e-06,r>r|ɛ1>e|v>v|ɝ0>er|ɛ0>e|n>n|d>d,
reverent,3.3526e-06,r>r|ɛ1>e|v>v|ɝ0>er|ɛ0>e|n>n|t>t,
reverential,7.888600000000001e-07,r>r|ɛ2>e|v>v|ɝ0>er|ɛ1>e|n>n|ʃ>ti|ʌ0>a|l>l,
reverently,7.2969e-06,r>r|ɛ1>e|v>v|ɝ0>er|ɛ0>e|n>n|t>t|l>l|i0>y,
reverie,7.4941e-06,r>r|ɛ1>e|v>v|ɝ0>er|i0>ie,
reveries,1.9721e-06,r>r|ɛ1>e|v>v|ɝ0>er|i0>ie|z>s,
reverse,1.3805000000000002e-06,r>r|ɪ0>e|v>v|ɝ1>er|s>se,
reversed,2.5638e-06,r>r|ɪ0>e|v>v|ɝ1>er|s>se|t>d,
reverses,7.888600000000001e-07,r>r|ɪ0>e|v>v|ɝ1>er|s>s|ɪ0>e|z>s,
reversible,3.9443000000000007e-07,r>r|ɪ0>e|v>v|ɝ1>er|s>s|ɪ0>i|b>b|ʌ0;l>le,
reversing,1.9721e-07,r>r|ɪ0>e|v>v|ɝ1>er|s>s|ɪ0>i|ŋ>ng,
